,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Total_Fixation_Duration,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportReAdj,RightSupportReAdj,Moral_left,Moral_right,maxMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,Familiar1,Familiar2,maxMoral_Familiar,DirmaxMoral
4564,PMM093-2-10,93,PMM093,2,10,3617,2964,4,4,Cuts to National Parks budget,Physician-assisted suicide,1,1,-1,0,4,2,-1,-3,1,2,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,3,3,2
4565,PMM093-2-12,93,PMM093,2,12,3650,2882,1,-1,Defund the police,Cuts to National Parks budget,0,0,1,1,0,3,0,-2,-3,3,2,3,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,5
4566,PMM093-2-13,93,PMM093,2,13,3246,2256,3,3,Black Lives Matter,Defund Planned Parenthood,0,0,-1,4,1,-1,-2,1,-2,2,3.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,1,1.5
4567,PMM093-2-15,93,PMM093,2,15,3436,2450,3,3,Defund Planned Parenthood,Physician-assisted suicide,0,0,1,1,4,2,-1,-2,1,3.5,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,3,3,0.5
4568,PMM093-2-17,93,PMM093,2,17,3568,2322,3,3,Ban on research with animals,Climate change legislation,1,1,-1,2,5,2,-1,-1,2,2,4.5,4.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,2.5
4569,PMM093-2-18,93,PMM093,2,18,2944,2358,3,3,Abolishing private prisons,Abolishing fraternities,1,1,1,5,2,2,1,2,-1,4.5,3,4.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,1.5
4570,PMM093-2-19,93,PMM093,2,19,3224,2332,2,2,Detention of migrant children,Mandatory training on sexual consent,1,1,-1,2,4,1,-3,-1,1,2,3.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,2,1.5
4571,PMM093-2-2,93,PMM093,2,2,3516,2760,1,1,War on Drugs,Dorms determined by gender identity,0,0,1,0,1,2,-3,-3,-2,5,2,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,1,4,7
4572,PMM093-2-20,93,PMM093,2,20,3225,2586,2,2,Religious exemptions for discrimination laws,Ban on research with animals,0,0,1,0,2,3,-2,-3,-1,5,2,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,7
4573,PMM093-2-21,93,PMM093,2,21,2876,1992,5,5,Mandatory trigger warnings,Increased Gun regulations,0,0,1,0,5,0,-3,-3,2,4,1.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,2,3,2.5
4574,PMM093-2-22,93,PMM093,2,22,2802,2122,2,2,War on Drugs,Affirmative action,0,0,1,0,2,2,-3,-3,-1,5,2.5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,4,7.5
4575,PMM093-2-24,93,PMM093,2,24,3932,3048,3,3,Safe injection locations,Affirmative action,0,0,-1,5,2,2,1,2,-1,4,2.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,2,3,1.5
4576,PMM093-2-3,93,PMM093,2,3,3062,2278,1,-1,Stop police brutality,Safe injection locations,0,0,1,6,5,3,-2,3,2,5,4,5,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,3,2,9
4577,PMM093-2-5,93,PMM093,2,5,2843,2416,4,4,Tuition increases,Mandatory vaccinations,0,0,1,0,4,2,-2,-3,1,2.5,2.5,2.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,4,4,0
4578,PMM093-2-6,93,PMM093,2,6,3145,2374,1,1,Mandatory vaccinations,Remove public Confederate memorials,0,0,1,4,5,2,-1,1,2,2.5,2.5,2.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,2,5
4579,PMM093-2-7,93,PMM093,2,7,3025,2226,5,5,War on Drugs,Climate change legislation,1,1,-1,0,5,-1,-3,-3,2,5,4.5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,4,0.5
4580,PMM093-2-8,93,PMM093,2,8,3585,2958,2,2,Affirmative action,Cuts to National Parks budget,1,1,1,2,0,3,1,-1,-3,2.5,2,2.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,4.5
4581,PMM093-2-9,93,PMM093,2,9,3133,2568,5,5,Tuition increases,Increased Gun regulations,0,0,1,0,5,2,0,-3,2,2.5,1.5,2.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,1,1
4582,PMM093-3-11,93,PMM093,3,11,2833,2316,3,3,Recognize Jerusalem as capital of Israel,War on Drugs,0,0,-1,3,0,1,-2,0,-3,1,5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,4,4,5
4583,PMM093-3-12,93,PMM093,3,12,3880,2706,1,1,Ban on research with animals,Defund the police,1,1,1,2,1,2,1,-1,-2,2,3,3,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,5
4584,PMM093-3-13,93,PMM093,3,13,3786,3152,3,3,Detention of migrant children,Lift COVID lockdowns,0,0,1,2,5,1,-2,-1,2,2,3,3,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,3,3,1
4585,PMM093-3-15,93,PMM093,3,15,3829,3206,1,1,Black Lives Matter,Hardening schools/Arming teachers,0,0,-1,4,3,3,-1,1,0,2,1,2,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,2
4586,PMM093-3-16,93,PMM093,3,16,2580,1994,3,3,U.S. drone strikes in Afghanistan,Increased Gun regulations,0,0,1,2,5,3,2,-1,2,4,1.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,1,2.5
4587,PMM093-3-17,93,PMM093,3,17,2940,1994,5,5,Remove public Confederate memorials,Mandatory drug tests for welfare recipients,1,1,1,5,0,2,-2,2,-3,2.5,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,3,3,1.5
4588,PMM093-3-18,93,PMM093,3,18,2519,1906,5,5,Safe injection locations,Cuts to National Parks budget,0,0,-1,5,0,1,-1,2,-3,4,2,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,2,3,2
4589,PMM093-3-19,93,PMM093,3,19,2901,2302,4,4,Bathrooms restricted based on biological sex,Defund Planned Parenthood,1,1,1,5,1,2,-2,2,-2,3.5,3.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,1,0
4590,PMM093-3-2,93,PMM093,3,2,2577,1976,4,4,Mandatory drug tests for welfare recipients,Mandatory vaccinations,1,1,-1,0,4,3,-3,-3,1,4,2.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,4,3,1.5
4591,PMM093-3-20,93,PMM093,3,20,3582,2480,3,3,Defund the police,Mandatory training on sexual consent,1,1,-1,1,4,3,-2,-2,1,3,3.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,0.5
4592,PMM093-3-21,93,PMM093,3,21,3634,2942,2,2,Expel students with white nationlist views,Cuts to National Parks budget,1,1,1,2,0,2,-2,-1,-3,3,2,3,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,1,5
4593,PMM093-3-22,93,PMM093,3,22,2635,1636,2,2,Mask mandates,Mandatory trigger warnings,0,0,-1,2,0,2,0,-1,-3,3.5,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,3,3,7.5
4594,PMM093-3-23,93,PMM093,3,23,3241,2474,2,2,Recognize Jerusalem as capital of Israel,Increased Gun regulations,0,0,1,3,5,-2,-3,0,2,1,1.5,1.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,2,1.5
4595,PMM093-3-24,93,PMM093,3,24,3647,3004,1,1,Allow alt-right speakers on campus,Remove Christopher Columbus statues,0,0,-1,5,4,2,3,2,1,3.5,2,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,2,5.5
4596,PMM093-3-3,93,PMM093,3,3,3069,2526,4,4,Remove Christopher Columbus statues,Mandatory trigger warnings,0,0,-1,4,0,3,-1,1,-3,2,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,3,3,2
4597,PMM093-3-4,93,PMM093,3,4,2335,1900,1,1,Legalization of marijuana,Increased Gun regulations,1,1,1,6,5,-1,-3,3,2,5,1.5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,4,6.5
4598,PMM093-3-5,93,PMM093,3,5,3475,2554,4,4,Safe injection locations,Defund Planned Parenthood,1,1,1,5,1,3,1,2,-2,4,3.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,1,3,0.5
4599,PMM093-3-6,93,PMM093,3,6,3281,2592,2,2,Mask mandates,Raise the minimum wage,1,1,-1,2,4,2,-2,-1,1,3.5,2,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,4,1.5
4600,PMM093-3-7,93,PMM093,3,7,3116,2140,4,4,Remove public Confederate memorials,Defund Planned Parenthood,1,1,1,5,1,-3,-2,2,-2,2.5,3.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,1,1
4601,PMM093-3-8,93,PMM093,3,8,3525,2774,5,5,Safe injection locations,Religious exemptions for discrimination laws,0,0,-1,5,0,3,2,2,-3,4,5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,2,2,1
4602,PMM093-3-9,93,PMM093,3,9,3685,2798,4,4,Defund the police,Remove public Confederate memorials,0,0,1,1,5,1,3,-2,2,3,2.5,3,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,0.5
4603,PMM093-4-1,93,PMM093,4,1,3063,2250,3,3,U.S. drone strikes in Afghanistan,Remove public Confederate memorials,0,0,1,2,5,1,-3,-1,2,4,2.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,1,1.5
4604,PMM093-4-10,93,PMM093,4,10,3120,2468,3,3,Remove police from schools,Physician-assisted suicide,1,1,-1,1,4,-3,-2,-2,1,2,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,3,3,2
4605,PMM093-4-11,93,PMM093,4,11,3455,2742,4,4,Stop police brutality,Ban on research with animals,1,1,1,6,2,2,-1,3,-1,5,2,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,3
4606,PMM093-4-12,93,PMM093,4,12,3135,2370,2,2,Mandatory trigger warnings,Expel students with white nationlist views,0,0,1,0,2,-1,-2,-3,-1,4,3,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,1,3,7
4607,PMM093-4-13,93,PMM093,4,13,3946,3144,1,1,Tuition increases,Defund Planned Parenthood,1,1,-1,0,1,2,-1,-3,-2,2.5,3.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,1,1,6
4608,PMM093-4-14,93,PMM093,4,14,2970,2250,4,4,Affirmative action,Legalization of marijuana,0,0,1,2,6,-2,-1,-1,3,2.5,5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,4,4,2.5
4609,PMM093-4-15,93,PMM093,4,15,3735,2980,2,2,Affirmative action,Mandatory drug tests for welfare recipients,1,1,1,2,0,-3,-2,-1,-3,2.5,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,3,3,6.5
4610,PMM093-4-16,93,PMM093,4,16,2708,2158,2,2,Affirmative action,Tuition increases,0,0,-1,2,0,3,-3,-1,-3,2.5,2.5,2.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,1,5
4611,PMM093-4-17,93,PMM093,4,17,3150,2088,4,4,Safe injection locations,Defund the police,1,1,1,5,1,1,-2,2,-2,4,3,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,2,3,1
4612,PMM093-4-18,93,PMM093,4,18,3741,3170,1,-1,Defund Planned Parenthood,Mandatory trigger warnings,0,0,1,1,0,2,-1,-2,-3,3.5,4,4,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,3,3,7.5
4613,PMM093-4-19,93,PMM093,4,19,3929,2312,1,1,Stop police brutality,Lift COVID lockdowns,1,1,1,6,5,-2,-3,3,2,5,3,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,3,2,8
4614,PMM093-4-2,93,PMM093,4,2,3166,2466,1,1,Affirmative action,Defund the police,0,0,-1,2,1,2,1,-1,-2,2.5,3,3,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,5.5
4615,PMM093-4-21,93,PMM093,4,21,1625,1178,2,-2,U.S. drone strikes in Afghanistan,Mandatory drug tests for welfare recipients,1,1,-1,2,0,-2,-3,-1,-3,4,4,4,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,3,3,8
4616,PMM093-4-22,93,PMM093,4,22,3042,2408,3,3,Increased Gun regulations,Detention of migrant children,0,0,-1,5,2,3,-1,2,-1,1.5,2,2,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,1,0.5
4617,PMM093-4-23,93,PMM093,4,23,3430,2540,1,1,Safe injection locations,Mandatory vaccinations,1,1,1,5,4,1,-2,2,1,4,2.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,4,3,6.5
4618,PMM093-4-24,93,PMM093,4,24,3398,2526,6,-6,Cuts to National Parks budget,Legalization of marijuana,0,0,-1,0,6,1,3,-3,3,2,5,5,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,4,4,3
4619,PMM093-4-3,93,PMM093,4,3,3502,2902,4,4,Physician-assisted suicide,Tuition increases,1,1,1,4,0,3,-2,1,-3,4,2.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,1,3,1.5
4620,PMM093-4-4,93,PMM093,4,4,3492,2590,5,5,Mandatory drug tests for welfare recipients,Bathrooms restricted based on biological sex,1,1,-1,0,5,-1,-3,-3,2,4,3.5,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,3,2,3,0.5
4621,PMM093-4-5,93,PMM093,4,5,3572,2956,2,2,Abolishing fraternities,Physician-assisted suicide,1,1,-1,2,4,2,-3,-1,1,3,4,4,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,3,3,1
4622,PMM093-4-9,93,PMM093,4,9,3246,2452,4,4,Dorms determined by gender identity,Remove public Confederate memorials,1,1,-1,1,5,3,-1,-2,2,2,2.5,2.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,1,2,2,0.5
4623,PMM093-5-1,93,PMM093,5,1,2296,1702,5,5,Cuts to National Parks budget,Abortion rights,0,0,1,0,5,1,-1,-3,2,2,3,3,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,4,4,1
4624,PMM093-5-10,93,PMM093,5,10,3645,2692,3,3,Legalization of marijuana,Recognize Jerusalem as capital of Israel,0,0,-1,6,3,1,-2,3,0,5,1,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,1,4,5
4625,PMM093-5-12,93,PMM093,5,12,3528,2324,1,-1,Defund the police,U.S. drone strikes in Afghanistan,1,1,1,1,2,3,-1,-2,-1,3,4,4,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,1,1,7
4626,PMM093-5-13,93,PMM093,5,13,3942,3112,1,-1,Climate change legislation,Stop police brutality,0,0,-1,5,6,3,-1,2,3,4.5,5,5,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,9.5
4627,PMM093-5-17,93,PMM093,5,17,2080,1540,6,6,Legalization of marijuana,Religious exemptions for discrimination laws,1,1,1,6,0,2,-3,3,-3,5,5,5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,2,0
4628,PMM093-5-18,93,PMM093,5,18,2929,1976,3,3,Mask mandates,Remove public Confederate memorials,1,1,-1,2,5,1,-2,-1,2,3.5,2.5,3.5,1,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,4,2,4,1
4629,PMM093-5-2,93,PMM093,5,2,2571,2006,3,-3,Remove public Confederate memorials,Affirmative action,1,1,-1,5,2,3,2,2,-1,2.5,2.5,2.5,0,23,0.150815862,male,0,"Some college, but no degree",14,Prefer not to say,NA,Atheism,Democratic party,,Weak Democrat,2,Slightly liberal,Slightly liberal,Sometimes,2,1,2,5,3,2,0,5,3,21,2,1,1,1,1,6,2,2,2,0
