,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Left_Title_Fixdur,Left_Title_nFix,Left_Protestors_FixDur,Left_Protestors_nFix,Right_Title_Fixdur,Right_Title_nFix,Right_Protestors_FixDur,Right_Protestors_nFix,Fixation_Rate,Right_Fixation,Right_nFixation,Unchosen_nFixations,Unchosen_Fixation,Chosen_Fixation,Chosen_nFixations,Left_nFixations,Left_Fixation,Total_Fixation_Duration,Total_nFixations,MoralDiffRmL,MoralDiffLmR,MoralDiff,Consistent_MoralDiff,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportAdj,Moral_left,Moral_right,maxMoral,,unchosenMoral,chosenMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,unchosenFamiliar,chosenFamiliar,Familiar1,Familiar2,maxMoral_Familiar
4707,PMM097-5-19,97,PMM097,5,19,1809,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,-3,3,3,3,3,3,Defund the police,Dorms determined by gender identity,1,1,1,5,2,3,-3,3,4,1,4,,1,4,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,2,4,4,2,4
4708,PMM097-5-2,97,PMM097,5,2,2857,550,2,138,1,846,5,306,1,70.91354568,1152,6,4,874,1152,6,4,874,2026,10,0.5,-0.5,0.5,0.5,4,4,Hardening schools/Arming teachers,Remove Christopher Columbus statues,0,0,1,0,4,3,2,-4,2.5,3,3,,2.5,3,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,3,4,3,3
4709,PMM097-5-20,97,PMM097,5,20,1959,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,2,-2,2,-2,2,-2,Mask mandates,"Boycott, Divest, and Sanction Israel",0,0,1,6,4,3,0,2,2.5,4.5,4.5,,2.5,4.5,0,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,4,4,4,4
4710,PMM097-5-21,97,PMM097,5,21,2155,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,-2,2,-2,-2,4,4,U.S. drone strikes in Afghanistan,Remove Christopher Columbus statues,0,0,1,0,4,1,3,-4,5,3,5,,5,3,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,3,4,3,4
4711,PMM097-5-22,97,PMM097,5,22,2185,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,1,-1,-1,-1,3,3,Bathrooms restricted based on biological sex,Allow alt-right speakers on campus,1,1,-1,0,3,2,0,3,3,4,4,,4,3,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,4,4,4,4
4712,PMM097-5-23,97,PMM097,5,23,2313,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,-2.5,2.5,2.5,2.5,3,3,Abolishing private prisons,Lift COVID lockdowns,1,1,1,6,3,3,-3,3,3.5,1,3.5,,1,3.5,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,2,4,4,2,4
4713,PMM097-5-24,97,PMM097,5,24,1877,NA,NA,NA,NA,NA,NA,NA,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,2.5,-2.5,-2.5,-2.5,2,2,Safe injection locations,"Boycott, Divest, and Sanction Israel",1,1,1,6,4,-1,-3,2,2,4.5,4.5,,4.5,2,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,4,4,4,4
4714,PMM097-5-3,97,PMM097,5,3,3116,644,4,290,2,492,3,308,1,74.19768935,898,5,5,898,1414,8,8,1414,2312,13,0,0,0,0,2,2,Allow alt-right speakers on campus,Physician-assisted suicide,1,1,-1,3,5,2,1,2,4,4,4,,4,4,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,3,4,4,3,3
4715,PMM097-5-5,97,PMM097,5,5,1714,542,2,0,0,578,3,0,0,65.34422404,578,3,3,578,542,2,2,542,1120,5,-1.5,1.5,1.5,1.5,6,6,Build southern border wall,Remove police from schools,1,1,-1,0,6,2,-1,6,4,2.5,4,,2.5,4,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,2,2,4,2
4716,PMM097-5-6,97,PMM097,5,6,2927,720,3,504,3,918,2,0,0,73.18073112,918,2,2,918,1224,6,6,1224,2142,8,3,-3,-3,-3,2,2,Gun-free campus police,Allow alt-right speakers on campus,1,1,1,5,3,1,3,2,1,4,4,,4,1,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,2,2,4,4
4717,PMM097-5-7,97,PMM097,5,7,2259,260,2,224,3,348,2,154,1,54.00619743,708,4,6,512,708,4,6,512,1220,10,0.5,-0.5,0.5,0.5,1,1,Dorms determined by gender identity,On campus concealed carry,0,0,-1,2,1,1,-3,-1,1,1.5,1.5,,1,1.5,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,2,2,2,2,2
4718,PMM097-5-8,97,PMM097,5,8,2834,800,3,378,2,170,1,494,3,70.71277347,826,5,5,826,1178,5,5,1178,2004,10,-2,2,2,2,4,4,Mandatory vaccinations,Tuition increases,1,1,1,6,2,3,-2,4,3,1,3,,1,3,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,2,4,4,2,4
4719,PMM097-5-9,97,PMM097,5,9,1601,168,1,32,1,524,2,0,0,62.71080575,776,3,3,228,776,3,3,228,1004,6,1,-1,1,1,2,2,Affirmative action,Religious exemptions for discrimination laws,0,0,-1,4,2,3,-1,-2,4,5,5,,4,5,1,22,-0.048793367,Man (he/him),0,Bachelor’s degree,16,"Less than $25,000",1,Buddhism,Democratic party,,Strong Democrat,0,Very liberal,Very liberal,Always,4,2,2,5,3,2,3,5,5,27,3,2,5,4,2,16,4,4,4,4,4
4720,PMM099-1-1,99,PMM099,1,1,1958,208,1,884,3,0,0,86,1,60.16343207,86,1,1,86,1092,4,4,1092,1178,5,0,0,0,0,6,6,Build southern border wall,Black Lives Matter,1,1,-1,0,6,0,-1,6,4.5,4.5,4.5,,4.5,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,3,3,2,2
4721,PMM099-1-10,99,PMM099,1,10,3444,430,2,1462,7,0,0,672,3,74.44831591,672,3,9,1892,672,3,9,1892,2564,12,-1,1,-1,-1,6,6,Gun-free campus police,Legalization of marijuana,0,0,1,0,6,3,-3,-6,2,1,2,,2,1,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,3,2,3,2
4722,PMM099-1-12,99,PMM099,1,12,3302,0,0,918,4,0,0,1550,5,74.74258025,1550,5,5,1550,918,4,4,918,2468,9,-1,1,1,1,4,4,Tuition increases,Dorms determined by gender identity,1,1,-1,0,4,3,1,4,4,3,4,,3,4,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,2,3,2
4723,PMM099-1-13,99,PMM099,1,13,3523,272,1,1218,6,36,1,1304,4,80.32926483,1340,5,5,1340,1490,7,7,1490,2830,12,-0.5,0.5,0.5,0.5,5,5,Expel students with white nationlist views,Detention of migrant children,1,1,1,5,0,1,-3,5,5,4.5,5,,4.5,5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,3,3,3,3
4724,PMM099-1-15,99,PMM099,1,15,2292,0,0,658,4,0,0,1206,6,74.43280977,1206,6,6,1206,658,4,4,658,1706,10,-0.5,0.5,0.5,-0.5,2,-2,U.S. drone strikes in Afghanistan,Remove police from schools,1,1,-1,2,0,-1,-3,-2,4.5,4,4.5,,4,4.5,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,1,1,2,1
4725,PMM099-1-16,99,PMM099,1,16,2919,0,0,1240,5,0,0,712,2,75.84789311,712,2,2,712,1502,6,6,1502,2214,8,1.5,-1.5,-1.5,-1.5,3,3,Mask mandates,Black Lives Matter,1,1,-1,3,6,-1,3,3,3,4.5,4.5,,4.5,3,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,4,4,2,2
4726,PMM099-1-18,99,PMM099,1,18,3146,402,2,808,3,0,0,1442,5,76.73235855,1442,5,5,1210,1442,5,5,1210,2414,10,-2,2,-2,2,2,-2,Bathrooms restricted based on biological sex,On campus concealed carry,0,0,1,4,2,2,-3,2,5,3,5,,5,3,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,3,1,3
4727,PMM099-1-19,99,PMM099,1,19,2857,286,1,1274,5,0,0,790,4,88.34441722,790,4,4,790,1560,6,6,1560,2524,10,-3.5,3.5,3.5,3.5,4,4,Bathrooms restricted based on biological sex,Mandatory trigger warnings,1,1,1,4,0,2,3,4,5,1.5,5,,1.5,5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,3,3,3,3
4728,PMM099-1-2,99,PMM099,1,2,3985,0,0,1906,7,0,0,1394,6,82.81053952,1394,6,6,1394,1906,7,7,1906,3300,13,0.5,-0.5,-0.5,-0.5,1,1,Mandatory training on sexual consent,Increased Gun regulations,1,1,-1,3,4,3,-1,1,4,4.5,4.5,,4.5,4,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,2,3,3
4729,PMM099-1-21,99,PMM099,1,21,2320,0,0,1300,5,0,0,512,2,78.10344828,512,2,2,512,1300,5,5,1300,1812,7,-3.5,3.5,3.5,-3.5,6,-6,Stop police brutality,Mandatory trigger warnings,1,1,-1,6,0,-3,-1,-6,5,1.5,5,,1.5,5,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,3,3,3,3
4730,PMM099-1-22,99,PMM099,1,22,3375,118,1,892,4,0,0,1334,4,81.06666667,1726,5,5,1726,1010,5,5,1010,2736,10,3,-3,-3,3,2,-2,Legalization of marijuana,Safe injection locations,1,1,-1,6,4,1,-2,-2,1,4,4,,4,1,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,1,3,3,1,1
4731,PMM099-1-23,99,PMM099,1,23,2869,0,0,856,4,0,0,1368,6,77.51829906,1368,6,6,1368,856,4,4,856,2224,10,-3,3,3,3,3,3,Mandatory vaccinations,Remove Christopher Columbus statues,1,1,1,5,2,3,1,3,5,2,5,,2,5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,1,4,4,1,4
4732,PMM099-1-24,99,PMM099,1,24,3048,0,0,800,4,0,0,1676,5,81.2335958,1676,5,5,1676,800,4,4,800,2476,9,1.5,-1.5,-1.5,1.5,2,-2,On campus concealed carry,Increased Gun regulations,1,1,1,2,4,-1,2,-2,3,4.5,4.5,,4.5,3,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,1,3,3
4733,PMM099-1-3,99,PMM099,1,3,3925,0,0,1946,6,0,0,1292,6,84.02547771,1292,6,6,1292,2006,7,7,2006,3298,13,1.5,-1.5,-1.5,-1.5,4,4,Abortion rights,U.S. drone strikes in Afghanistan,1,1,1,6,2,1,-1,4,3,4.5,4.5,,4.5,3,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,1,2,2,1,1
4734,PMM099-1-5,99,PMM099,1,5,2771,0,0,1210,6,0,0,766,3,77.73367016,766,3,6,1210,766,3,6,1210,2154,9,2.5,-2.5,2.5,2.5,5,5,Mandatory trigger warnings,Student worker unionization,0,0,1,0,5,0,-1,-5,1.5,4,4,,1.5,4,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,3,1,1
4735,PMM099-1-6,99,PMM099,1,6,3967,358,1,1186,5,0,0,1782,7,83.84169398,1782,7,6,1544,1782,7,6,1544,3326,13,1.5,-1.5,1.5,1.5,2,2,Dorms determined by gender identity,U.S. drone strikes in Afghanistan,0,0,-1,4,2,2,-3,-2,3,4.5,4.5,,3,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,3,1,1
4736,PMM099-1-7,99,PMM099,1,7,3006,0,0,1242,5,0,0,1152,4,79.64071856,1152,4,5,1242,1152,4,5,1242,2394,9,-1,1,-1,-1,5,5,Abortion rights,Ban on research with animals,0,0,-1,6,1,0,-3,-5,3,2,3,,3,2,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,2,2,2,2
4737,PMM099-1-8,99,PMM099,1,8,3609,0,0,1770,7,0,0,1136,5,80.52091992,1136,5,7,1770,1136,5,7,1770,2906,12,-1,1,-1,-1,3,3,Remove police from schools,Mask mandates,0,0,1,0,3,2,-3,-3,4,3,4,,4,3,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,4,2,4,2
4738,PMM099-1-9,99,PMM099,1,9,3906,0,0,1998,8,0,0,1212,3,82.1812596,1212,3,8,1998,1212,3,8,1998,3210,11,-1,1,-1,-1,1,1,Hardening schools/Arming teachers,Abortion rights,0,0,1,5,6,3,-3,-1,4,3,4,,4,3,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,3,2,3
4739,PMM099-2-1,99,PMM099,2,1,3227,0,0,764,3,204,1,1218,4,71.45955996,1422,5,3,764,1422,5,3,764,2306,8,2,-2,2,2,2,2,Abortion rights,Bathrooms restricted based on biological sex,0,0,-1,6,4,3,1,-2,3,5,5,,3,5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,3,2,3,3
4740,PMM099-2-10,99,PMM099,2,10,3982,402,2,706,3,0,0,1568,6,76.99648418,1568,6,7,1498,1568,6,7,1498,3066,13,-4,4,-4,-4,1,1,Expel students with white nationlist views,Raise the minimum wage,0,0,-1,5,4,3,-3,-1,5,1,5,,5,1,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,3,2,3
4741,PMM099-2-11,99,PMM099,2,11,3562,0,0,1574,6,0,0,1258,5,79.50589556,1258,5,6,1574,1258,5,6,1574,2832,11,-4,4,-4,-4,2,2,Stop police brutality,Raise the minimum wage,0,0,-1,6,4,-3,2,-2,5,1,5,,5,1,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,3,2,3
4742,PMM099-2-12,99,PMM099,2,12,2976,0,0,1286,5,0,0,822,3,70.83333333,822,3,5,1286,822,3,5,1286,2108,8,2,-2,2,-2,1,-1,Raise the minimum wage,Mask mandates,0,0,1,4,3,1,-3,1,1,3,3,,1,3,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,4,2,4,4
4743,PMM099-2-14,99,PMM099,2,14,1960,0,0,588,3,0,0,980,4,80,980,4,4,980,588,3,3,588,1568,7,1.5,-1.5,-1.5,-1.5,3,3,Mask mandates,Detention of migrant children,1,1,1,3,0,1,-1,3,3,4.5,4.5,,4.5,3,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,4,4,3,3
4744,PMM099-2-16,99,PMM099,2,16,1933,0,0,698,3,0,0,774,3,76.15106053,774,3,3,698,774,3,3,698,1472,6,-0.5,0.5,-0.5,-0.5,4,4,Bathrooms restricted based on biological sex,Build southern border wall,0,0,-1,4,0,3,-3,-4,5,4.5,5,,5,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,3,3,3,3
4745,PMM099-2-17,99,PMM099,2,17,3760,0,0,1816,6,0,0,1256,5,81.70212766,1256,5,6,1816,1256,5,6,1816,3072,11,3,-3,3,3,3,3,Ban on research with animals,Bathrooms restricted based on biological sex,0,0,1,1,4,-3,1,-3,2,5,5,,2,5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,3,2,3,3
4746,PMM099-2-18,99,PMM099,2,18,3400,0,0,1794,8,0,0,866,4,80.52941176,944,5,5,944,1794,8,8,1794,2738,13,3,-3,-3,-3,2,2,Remove Christopher Columbus statues,Bathrooms restricted based on biological sex,1,1,-1,2,4,1,-3,2,2,5,5,,5,2,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,1,3,3
4747,PMM099-2-19,99,PMM099,2,19,2920,0,0,406,2,0,0,2018,6,83.01369863,2018,6,6,2018,406,2,2,406,2424,8,-1,1,1,-1,2,-2,Remove Christopher Columbus statues,War on Drugs,1,1,-1,2,0,-1,-3,-2,2,1,2,,1,2,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,1,3,1
4748,PMM099-2-2,99,PMM099,2,2,2713,428,1,434,2,0,0,1250,4,77.8474014,1250,4,4,1250,862,3,3,862,2112,7,-2,2,2,-2,4,-4,Stop police brutality,On campus concealed carry,1,1,-1,6,2,1,0,-4,5,3,5,,3,5,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,1,3,3,1,3
4749,PMM099-2-22,99,PMM099,2,22,1548,0,0,594,3,0,0,0,0,38.37209302,0,0,3,594,0,0,3,594,594,3,3,-3,3,3,6,6,Mandatory trigger warnings,Black Lives Matter,0,0,1,0,6,2,-3,-6,1.5,4.5,4.5,,1.5,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,3,2,2
4750,PMM099-2-23,99,PMM099,2,23,1715,0,0,586,3,0,0,546,1,72.53644315,658,2,3,586,658,2,3,586,1244,5,1.5,-1.5,1.5,1.5,2,2,Dorms determined by gender identity,Black Lives Matter,0,0,1,4,6,-1,1,-2,3,4.5,4.5,,3,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,2,3,2,2
4751,PMM099-2-24,99,PMM099,2,24,1570,616,1,100,1,0,0,498,1,77.32484076,498,1,1,498,716,2,2,716,1214,3,-3.5,3.5,3.5,3.5,2,2,Black Lives Matter,Raise the minimum wage,1,1,1,6,4,0,-3,2,4.5,1,4.5,,1,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,2,2,2,2
4752,PMM099-2-3,99,PMM099,2,3,2390,0,0,676,3,0,0,1236,5,80,1236,5,3,676,1236,5,3,676,1912,8,0,0,0,0,2,2,U.S. drone strikes in Afghanistan,Build southern border wall,0,0,-1,2,0,-1,-2,-2,4.5,4.5,4.5,,4.5,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,1,3,1,3,3
4753,PMM099-2-4,99,PMM099,2,4,2133,196,1,516,2,0,0,688,3,65.63525551,688,3,3,688,712,3,3,712,1400,6,2,-2,-2,-2,4,4,Legalization of marijuana,On campus concealed carry,1,1,1,6,2,-1,2,4,1,3,3,,3,1,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,1,3,3,1,1
4754,PMM099-2-5,99,PMM099,2,5,2377,0,0,470,3,0,0,1392,4,78.3340345,1392,4,4,1392,470,3,3,470,1862,7,1,-1,-1,-1,2,2,On campus concealed carry,Tuition increases,1,1,1,2,0,3,1,2,3,4,4,,4,3,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,1,1,2,2
4755,PMM099-2-7,99,PMM099,2,7,3383,328,1,1706,7,146,1,536,2,80.2837718,682,3,8,2034,682,3,8,2034,2716,11,-2,2,-2,2,2,-2,Defund the police,On campus concealed carry,0,0,-1,0,2,3,-1,2,5,3,5,,5,3,0,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,3,1,3,1,3
4756,PMM099-2-8,99,PMM099,2,8,1808,0,0,510,2,0,0,700,2,77.32300885,700,2,2,510,700,2,2,510,1398,4,0.5,-0.5,0.5,0.5,6,6,Remove police from schools,Black Lives Matter,0,0,1,0,6,1,3,-6,4,4.5,4.5,,4,4.5,1,20,-0.448011825,Female,1,High school diploma or GED,12,"Less than $25,000",1,Christianity,None,,Weak Democrat,2,Slightly liberal,Slightly conservative,Rarely,1,3,3,3,3,4,3,1,5,25,3,5,4,2,2,16,2,2,2,2,2
